INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
2021-012Y,47642,PAYLOAD,STARLINK-2020,US,2021-02-16,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,12,Y,Y,STARLINK-2020,2021-012Y,47642
2021-012AF,47649,PAYLOAD,STARLINK-2032,US,2021-02-16,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,12,AF,Y,STARLINK-2032,2021-012AF,47649
2021-012AK,47653,PAYLOAD,STARLINK-2037,US,2021-02-16,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,12,AK,Y,STARLINK-2037,2021-012AK,47653
2021-012AW,47664,PAYLOAD,STARLINK-2054,US,2021-02-16,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,12,AW,Y,STARLINK-2054,2021-012AW,47664
2021-012AY,47666,PAYLOAD,STARLINK-2057,US,2021-02-16,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,12,AY,Y,STARLINK-2057,2021-012AY,47666
2021-012BE,47672,PAYLOAD,STARLINK-2065,US,2021-02-16,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,12,BE,Y,STARLINK-2065,2021-012BE,47672
2021-012BH,47675,PAYLOAD,STARLINK-2078,US,2021-02-16,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,12,BH,Y,STARLINK-2078,2021-012BH,47675
2021-006EK,47684,PAYLOAD,FLOCK 4S 46,US,2021-01-24,AFETR,,94.72,97.42,510,500,,,0,MEDIUM,8273,2021,6,EK,Y,FLOCK 4S 46,2021-006EK,47684
2021-006EN,47687,PAYLOAD,FLOCK 4S 43,US,2021-01-24,AFETR,,94.72,97.42,509,501,,,0,MEDIUM,8273,2021,6,EN,Y,FLOCK 4S 43,2021-006EN,47687
2021-014D,47694,UNKNOWN,OBJECT D,PRC,2021-02-24,JSC,,107.12,63.41,1138,1049,,,0,LARGE,8273,2021,14,D,Y,OBJECT D,2021-014D,47694
2021-015B,47700,UNKNOWN,OBJECT B,TBD,2021-02-28,SRI,,95.05,97.3,551,491,,,0,LARGE,8273,2021,15,B,Y,OBJECT B,2021-015B,47700
2021-015D,47702,PAYLOAD,SINE (SINDHUNETRA),IND,2021-02-28,SRI,,94.0,97.41,478,462,,,0,MEDIUM,8273,2021,15,D,Y,SINE (SINDHUNETRA),2021-015D,47702
2021-015E,47703,PAYLOAD,SPACEBEE-87,US,2021-02-28,SRI,,91.27,97.39,340,334,,,0,SMALL,8273,2021,15,E,Y,SPACEBEE-87,2021-015E,47703
2021-015F,47704,PAYLOAD,SPACEBEE-86,US,2021-02-28,SRI,,90.92,97.38,322,317,,,0,SMALL,8273,2021,15,F,Y,SPACEBEE-86,2021-015F,47704
2021-015G,47705,PAYLOAD,SPACEBEE-85,US,2021-02-28,SRI,,90.8,97.38,316,311,,,0,SMALL,8273,2021,15,G,Y,SPACEBEE-85,2021-015G,47705
2021-015H,47706,PAYLOAD,SPACEBEE-84,US,2021-02-28,SRI,,90.58,97.38,306,300,,,0,SMALL,8273,2021,15,H,Y,SPACEBEE-84,2021-015H,47706
2021-015J,47707,PAYLOAD,SPACEBEE-83,US,2021-02-28,SRI,,88.91,97.36,225,216,,,0,SMALL,8273,2021,15,J,Y,SPACEBEE-83,2021-015J,47707
2021-015S,47716,UNKNOWN,OBJECT S,TBD,2021-02-28,SRI,,93.6,97.4,457,445,,,0,SMALL,8273,2021,15,S,Y,OBJECT S,2021-015S,47716
2021-017C,47724,PAYLOAD,STARLINK-2116,US,2021-03-04,AFETR,,95.59,53.06,549,545,,,0,LARGE,8273,2021,17,C,Y,STARLINK-2116,2021-017C,47724
2021-017D,47725,PAYLOAD,STARLINK-2125,US,2021-03-04,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,17,D,Y,STARLINK-2125,2021-017D,47725
2021-017E,47726,PAYLOAD,STARLINK-2126,US,2021-03-04,AFETR,,95.59,53.06,549,546,,,0,MEDIUM,8273,2021,17,E,Y,STARLINK-2126,2021-017E,47726
2021-017F,47727,PAYLOAD,STARLINK-2129,US,2021-03-04,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,17,F,Y,STARLINK-2129,2021-017F,47727
2021-017L,47732,PAYLOAD,STARLINK-2142,US,2021-03-04,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,17,L,Y,STARLINK-2142,2021-017L,47732
2021-017Q,47736,PAYLOAD,STARLINK-2147,US,2021-03-04,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,17,Q,Y,STARLINK-2147,2021-017Q,47736
2021-017S,47738,PAYLOAD,STARLINK-2149,US,2021-03-04,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,17,S,Y,STARLINK-2149,2021-017S,47738
2021-017U,47740,PAYLOAD,STARLINK-2152,US,2021-03-04,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,17,U,Y,STARLINK-2152,2021-017U,47740
2021-017Y,47744,PAYLOAD,STARLINK-2158,US,2021-03-04,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,17,Y,Y,STARLINK-2158,2021-017Y,47744
2021-017Z,47745,PAYLOAD,STARLINK-2159,US,2021-03-04,AFETR,,95.59,53.06,549,545,,,0,LARGE,8273,2021,17,Z,Y,STARLINK-2159,2021-017Z,47745
2021-017AD,47749,PAYLOAD,STARLINK-2163,US,2021-03-04,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,17,AD,Y,STARLINK-2163,2021-017AD,47749
2021-017AF,47751,PAYLOAD,STARLINK-2168,US,2021-03-04,AFETR,,95.59,53.05,549,545,,,0,LARGE,8273,2021,17,AF,Y,STARLINK-2168,2021-017AF,47751
2021-017AG,47752,PAYLOAD,STARLINK-2169,US,2021-03-04,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,17,AG,Y,STARLINK-2169,2021-017AG,47752
2021-017AL,47756,PAYLOAD,STARLINK-2174,US,2021-03-04,AFETR,,95.59,53.05,549,545,,,0,LARGE,8273,2021,17,AL,Y,STARLINK-2174,2021-017AL,47756
2021-017AW,47766,PAYLOAD,STARLINK-2184,US,2021-03-04,AFETR,,95.59,53.06,548,546,,,0,MEDIUM,8273,2021,17,AW,Y,STARLINK-2184,2021-017AW,47766
2021-017BB,47771,PAYLOAD,STARLINK-2194,US,2021-03-04,AFETR,,95.6,53.06,549,546,,,0,LARGE,8273,2021,17,BB,Y,STARLINK-2194,2021-017BB,47771
2021-017BE,47774,PAYLOAD,STARLINK-2197,US,2021-03-04,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,17,BE,Y,STARLINK-2197,2021-017BE,47774
2021-017BF,47775,PAYLOAD,STARLINK-2198,US,2021-03-04,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,17,BF,Y,STARLINK-2198,2021-017BF,47775
2021-017BM,47781,PAYLOAD,STARLINK-2223,US,2021-03-04,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,17,BM,Y,STARLINK-2223,2021-017BM,47781
2021-018B,47788,PAYLOAD,STARLINK-2314,US,2021-03-11,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,18,B,Y,STARLINK-2314,2021-018B,47788
2021-018D,47790,PAYLOAD,STARLINK-2319,US,2021-03-11,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,18,D,Y,STARLINK-2319,2021-018D,47790
2021-018E,47791,PAYLOAD,STARLINK-2322,US,2021-03-11,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,18,E,Y,STARLINK-2322,2021-018E,47791
2021-018F,47792,PAYLOAD,STARLINK-2334,US,2021-03-11,AFETR,,95.59,53.06,549,545,,,0,LARGE,8273,2021,18,F,Y,STARLINK-2334,2021-018F,47792
2021-018H,47794,PAYLOAD,STARLINK-2341,US,2021-03-11,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,18,H,Y,STARLINK-2341,2021-018H,47794
2021-018K,47796,PAYLOAD,STARLINK-2373,US,2021-03-11,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,18,K,Y,STARLINK-2373,2021-018K,47796
2021-018V,47806,PAYLOAD,STARLINK-2387,US,2021-03-11,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,18,V,Y,STARLINK-2387,2021-018V,47806
2021-018W,47807,PAYLOAD,STARLINK-2388,US,2021-03-11,AFETR,,95.59,53.05,549,545,,,0,LARGE,8273,2021,18,W,Y,STARLINK-2388,2021-018W,47807
2021-018Z,47810,PAYLOAD,STARLINK-2391,US,2021-03-11,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,18,Z,Y,STARLINK-2391,2021-018Z,47810
2021-018AE,47815,PAYLOAD,STARLINK-2396,US,2021-03-11,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,18,AE,Y,STARLINK-2396,2021-018AE,47815
2021-018AF,47816,PAYLOAD,STARLINK-2399,US,2021-03-11,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,18,AF,Y,STARLINK-2399,2021-018AF,47816
2021-018AG,47817,PAYLOAD,STARLINK-2400,US,2021-03-11,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,18,AG,Y,STARLINK-2400,2021-018AG,47817
2021-018AM,47822,PAYLOAD,STARLINK-2407,US,2021-03-11,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,18,AM,Y,STARLINK-2407,2021-018AM,47822
2021-018AQ,47825,PAYLOAD,STARLINK-2410,US,2021-03-11,AFETR,,95.59,53.05,548,547,,,0,LARGE,8273,2021,18,AQ,Y,STARLINK-2410,2021-018AQ,47825
2021-018AU,47829,PAYLOAD,STARLINK-2416,US,2021-03-11,AFETR,,95.59,53.06,548,546,,,0,MEDIUM,8273,2021,18,AU,Y,STARLINK-2416,2021-018AU,47829
2021-018BC,47837,PAYLOAD,STARLINK-2427,US,2021-03-11,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,18,BC,Y,STARLINK-2427,2021-018BC,47837
2021-018BD,47838,PAYLOAD,STARLINK-2429,US,2021-03-11,AFETR,,95.59,53.05,549,546,,,0,MEDIUM,8273,2021,18,BD,Y,STARLINK-2429,2021-018BD,47838
2021-018BE,47839,PAYLOAD,STARLINK-2431,US,2021-03-11,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,18,BE,Y,STARLINK-2431,2021-018BE,47839
2021-018BH,47842,PAYLOAD,STARLINK-2434,US,2021-03-11,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,18,BH,Y,STARLINK-2434,2021-018BH,47842
2021-021A,47860,PAYLOAD,STARLINK-2258,US,2021-03-14,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,21,A,Y,STARLINK-2258,2021-021A,47860
2021-021E,47864,PAYLOAD,STARLINK-2304,US,2021-03-14,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,21,E,Y,STARLINK-2304,2021-021E,47864
2021-021H,47867,PAYLOAD,STARLINK-2321,US,2021-03-14,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,21,H,Y,STARLINK-2321,2021-021H,47867
2021-021J,47868,PAYLOAD,STARLINK-2323,US,2021-03-14,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,21,J,Y,STARLINK-2323,2021-021J,47868
2021-021N,47872,PAYLOAD,STARLINK-2328,US,2021-03-14,AFETR,,91.63,53.05,360,349,,,0,LARGE,8273,2021,21,N,Y,STARLINK-2328,2021-021N,47872
2021-021Q,47874,PAYLOAD,STARLINK-2330,US,2021-03-14,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,21,Q,Y,STARLINK-2330,2021-021Q,47874
2021-021S,47876,PAYLOAD,STARLINK-2332,US,2021-03-14,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,21,S,Y,STARLINK-2332,2021-021S,47876
2021-021U,47878,PAYLOAD,STARLINK-2335,US,2021-03-14,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,21,U,Y,STARLINK-2335,2021-021U,47878
2021-021W,47880,PAYLOAD,STARLINK-2337,US,2021-03-14,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,21,W,Y,STARLINK-2337,2021-021W,47880
2021-021AC,47886,PAYLOAD,STARLINK-2345,US,2021-03-14,AFETR,,95.4,53.05,539,537,,,0,LARGE,8273,2021,21,AC,Y,STARLINK-2345,2021-021AC,47886
2021-021AG,47890,PAYLOAD,STARLINK-2350,US,2021-03-14,AFETR,,91.32,53.04,345,334,,,0,LARGE,8273,2021,21,AG,Y,STARLINK-2350,2021-021AG,47890
2021-021AJ,47892,PAYLOAD,STARLINK-2352,US,2021-03-14,AFETR,,94.93,53.06,517,513,,,0,LARGE,8273,2021,21,AJ,Y,STARLINK-2352,2021-021AJ,47892
2021-021AM,47895,PAYLOAD,STARLINK-2355,US,2021-03-14,AFETR,,95.59,53.05,548,546,,,0,MEDIUM,8273,2021,21,AM,Y,STARLINK-2355,2021-021AM,47895
2021-021AN,47896,PAYLOAD,STARLINK-2356,US,2021-03-14,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,21,AN,Y,STARLINK-2356,2021-021AN,47896
2021-021AQ,47898,PAYLOAD,STARLINK-2358,US,2021-03-14,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,21,AQ,Y,STARLINK-2358,2021-021AQ,47898
2021-021AX,47905,PAYLOAD,STARLINK-2365,US,2021-03-14,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,21,AX,Y,STARLINK-2365,2021-021AX,47905
2021-021BE,47912,PAYLOAD,STARLINK-2372,US,2021-03-14,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,21,BE,Y,STARLINK-2372,2021-021BE,47912
2021-021BG,47914,PAYLOAD,STARLINK-2375,US,2021-03-14,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,21,BG,Y,STARLINK-2375,2021-021BG,47914
2021-021BK,47917,PAYLOAD,STARLINK-2397,US,2021-03-14,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,21,BK,Y,STARLINK-2397,2021-021BK,47917
2021-022A,47932,PAYLOAD,CAS500-1,SKOR,2021-03-22,TTMTR,,94.68,97.42,508,497,,,0,LARGE,8273,2021,22,A,Y,CAS500-1,2021-022A,47932
2021-022H,47939,UNKNOWN,OBJECT H,TBD,2021-03-22,TTMTR,,95.27,97.51,543,520,,,0,MEDIUM,8273,2021,22,H,Y,OBJECT H,2021-022H,47939
2021-022K,47941,UNKNOWN,OBJECT K,TBD,2021-03-22,TTMTR,,95.44,97.51,553,526,,,0,SMALL,8273,2021,22,K,Y,OBJECT K,2021-022K,47941
2021-022N,47944,PAYLOAD,ELSA-D,JPN,2021-03-22,TTMTR,,95.36,97.51,548,524,,,0,MEDIUM,8273,2021,22,N,Y,ELSA-D,2021-022N,47944
2021-022Q,47946,UNKNOWN,OBJECT Q,TBD,2021-03-22,TTMTR,,95.36,97.51,548,524,,,0,MEDIUM,8273,2021,22,Q,Y,OBJECT Q,2021-022Q,47946
2021-022T,47949,PAYLOAD,KEPLER-7 (C3PO),CA,2021-03-22,TTMTR,,95.3,97.51,546,521,,,0,MEDIUM,8273,2021,22,T,Y,KEPLER-7 (C3PO),2021-022T,47949
2021-022V,47951,UNKNOWN,OBJECT V,TBD,2021-03-22,TTMTR,,95.4,97.51,551,525,,,0,SMALL,8273,2021,22,V,Y,OBJECT V,2021-022V,47951
2021-022X,47953,UNKNOWN,OBJECT X,TBD,2021-03-22,TTMTR,,95.46,97.51,554,527,,,0,SMALL,8273,2021,22,X,Y,OBJECT X,2021-022X,47953
2021-022Y,47954,UNKNOWN,OBJECT Y,TBD,2021-03-22,TTMTR,,95.38,97.51,550,524,,,0,SMALL,8273,2021,22,Y,Y,OBJECT Y,2021-022Y,47954
2021-022AA,47956,PAYLOAD,CHALLENGEONE,TUN,2021-03-22,TTMTR,,95.4,97.52,552,524,,,0,SMALL,8273,2021,22,AA,Y,CHALLENGEONE,2021-022AA,47956
2021-022AF,47961,PAYLOAD,3B5GSAT,UK,2021-03-22,TTMTR,,95.18,97.52,539,515,,,0,SMALL,8273,2021,22,AF,Y,3B5GSAT,2021-022AF,47961
2021-022AH,47963,PAYLOAD,DIY-1/ARDUIQUBE,ARGN,2021-03-22,TTMTR,,94.62,97.52,509,491,,,0,SMALL,8273,2021,22,AH,Y,DIY-1/ARDUIQUBE,2021-022AH,47963
2021-023A,47965,PAYLOAD,VEERY-RL1,US,2021-03-22,RLLC,,95.09,45.0,529,517,,,0,SMALL,8273,2021,23,A,Y,VEERY-RL1,2021-023A,47965
2021-023G,47971,PAYLOAD,GLOBAL-9,US,2021-03-22,RLLC,,93.36,45.0,447,431,,,0,MEDIUM,8273,2021,23,G,Y,GLOBAL-9,2021-023G,47971
2021-023H,47972,PAYLOAD,PHOTON-02,US,2021-03-22,RLLC,,92.03,44.99,379,369,,,0,MEDIUM,8273,2021,23,H,Y,PHOTON-02,2021-023H,47972
1998-067SJ,47976,PAYLOAD,MMSATS-1,MMR,1998-11-20,TTMTR,,91.54,51.64,352,348,,,0,SMALL,8273,1998,67,SJ,Y,MMSATS-1,1998-067SJ,47976
2021-024D,47980,PAYLOAD,STARLINK-2312,US,2021-03-24,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,24,D,Y,STARLINK-2312,2021-024D,47980
2021-024N,47989,PAYLOAD,STARLINK-2305,US,2021-03-24,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,24,N,Y,STARLINK-2305,2021-024N,47989
2021-024Q,47991,PAYLOAD,STARLINK-2279,US,2021-03-24,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,24,Q,Y,STARLINK-2279,2021-024Q,47991
2021-024T,47994,PAYLOAD,STARLINK-2290,US,2021-03-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,24,T,Y,STARLINK-2290,2021-024T,47994
2021-024W,47997,PAYLOAD,STARLINK-2266,US,2021-03-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,24,W,Y,STARLINK-2266,2021-024W,47997
2021-024X,47998,PAYLOAD,STARLINK-2296,US,2021-03-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,24,X,Y,STARLINK-2296,2021-024X,47998
2021-024AB,48002,PAYLOAD,STARLINK-2265,US,2021-03-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,24,AB,Y,STARLINK-2265,2021-024AB,48002
2021-024AM,48012,PAYLOAD,STARLINK-2216,US,2021-03-24,AFETR,,92.49,53.05,399,394,,,0,LARGE,8273,2021,24,AM,Y,STARLINK-2216,2021-024AM,48012
2021-024AR,48016,PAYLOAD,STARLINK-2284,US,2021-03-24,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,24,AR,Y,STARLINK-2284,2021-024AR,48016
2021-024AV,48020,PAYLOAD,STARLINK-2294,US,2021-03-24,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,24,AV,Y,STARLINK-2294,2021-024AV,48020
2021-024AW,48021,PAYLOAD,STARLINK-2301,US,2021-03-24,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,24,AW,Y,STARLINK-2301,2021-024AW,48021
2021-022AK,48041,PAYLOAD,BCCSAT-1,THAI,2021-03-22,TTMTR,,95.23,97.51,539,521,,,0,SMALL,8273,2021,22,AK,Y,BCCSAT-1,2021-022AK,48041
2021-025V,48061,PAYLOAD,ONEWEB-0163,UK,2021-03-25,VOSTO,,109.63,87.9,1211,1208,,,0,MEDIUM,8273,2021,25,V,Y,ONEWEB-0163,2021-025V,48061
2021-025Z,48065,PAYLOAD,ONEWEB-0166,UK,2021-03-25,VOSTO,,109.63,87.9,1211,1209,,,0,LARGE,8273,2021,25,Z,Y,ONEWEB-0166,2021-025Z,48065
2021-022AL,48082,PAYLOAD,FEES,IT,2021-03-22,TTMTR,,95.04,97.52,529,512,,,0,SMALL,8273,2021,22,AL,Y,FEES,2021-022AL,48082
2021-022AM,48083,PAYLOAD,BEESAT-5,GER,2021-03-22,TTMTR,,95.23,97.51,542,517,,,0,SMALL,8273,2021,22,AM,Y,BEESAT-5,2021-022AM,48083
2021-027D,48095,PAYLOAD,STARLINK-2414,US,2021-04-07,AFETR,,95.59,53.06,549,546,,,0,MEDIUM,8273,2021,27,D,Y,STARLINK-2414,2021-027D,48095
2021-027Z,48115,PAYLOAD,STARLINK-2452,US,2021-04-07,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,27,Z,Y,STARLINK-2452,2021-027Z,48115
2021-027AA,48116,PAYLOAD,STARLINK-2454,US,2021-04-07,AFETR,,95.59,53.06,549,545,,,0,LARGE,8273,2021,27,AA,Y,STARLINK-2454,2021-027AA,48116
2021-027AC,48118,PAYLOAD,STARLINK-2458,US,2021-04-07,AFETR,,95.59,53.05,548,546,,,0,LARGE,8273,2021,27,AC,Y,STARLINK-2458,2021-027AC,48118
2021-027AF,48121,PAYLOAD,STARLINK-2462,US,2021-04-07,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,27,AF,Y,STARLINK-2462,2021-027AF,48121
2021-027AK,48125,PAYLOAD,STARLINK-2466,US,2021-04-07,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,27,AK,Y,STARLINK-2466,2021-027AK,48125
2021-027AL,48126,PAYLOAD,STARLINK-2467,US,2021-04-07,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,27,AL,Y,STARLINK-2467,2021-027AL,48126
2021-027AW,48136,PAYLOAD,STARLINK-2479,US,2021-04-07,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,27,AW,Y,STARLINK-2479,2021-027AW,48136
2021-027AX,48137,PAYLOAD,STARLINK-2480,US,2021-04-07,AFETR,,95.59,53.05,549,545,,,0,LARGE,8273,2021,27,AX,Y,STARLINK-2480,2021-027AX,48137
2021-027BC,48142,PAYLOAD,STARLINK-2485,US,2021-04-07,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,27,BC,Y,STARLINK-2485,2021-027BC,48142
2021-027BE,48144,PAYLOAD,STARLINK-2487,US,2021-04-07,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,27,BE,Y,STARLINK-2487,2021-027BE,48144
2021-027BG,48146,PAYLOAD,STARLINK-2489,US,2021-04-07,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,27,BG,Y,STARLINK-2489,2021-027BG,48146
2021-027BJ,48148,PAYLOAD,STARLINK-2491,US,2021-04-07,AFETR,,95.59,53.06,549,546,,,0,LARGE,8273,2021,27,BJ,Y,STARLINK-2491,2021-027BJ,48148
2002-032D,48163,DEBRIS,NOAA 17 DEB,US,2002-06-24,AFWTR,,99.67,98.6,802,684,,,0,SMALL,8273,2002,32,D,Y,NOAA 17 DEB,2002-032D,48163
2002-032K,48169,DEBRIS,NOAA 17 DEB,US,2002-06-24,AFWTR,,99.37,98.98,764,693,,,0,SMALL,8273,2002,32,K,Y,NOAA 17 DEB,2002-032K,48169
2002-032M,48171,DEBRIS,NOAA 17 DEB,US,2002-06-24,AFWTR,,99.69,98.69,779,708,,,0,SMALL,8273,2002,32,M,Y,NOAA 17 DEB,2002-032M,48171
2002-032V,48180,DEBRIS,NOAA 17 DEB,US,2002-06-24,AFWTR,,100.68,98.83,808,773,,,0,SMALL,8273,2002,32,V,Y,NOAA 17 DEB,2002-032V,48180
2002-032W,48181,DEBRIS,NOAA 17 DEB,US,2002-06-24,AFWTR,,100.92,98.69,820,784,,,0,SMALL,8273,2002,32,W,Y,NOAA 17 DEB,2002-032W,48181
2019-063N,48194,DEBRIS,YUNHAI 1-02 DEB,PRC,2019-09-25,JSC,,97.81,98.74,667,641,,,0,SMALL,8273,2019,63,N,Y,YUNHAI 1-02 DEB,2019-063N,48194
2019-063W,48202,DEBRIS,YUNHAI 1-02 DEB,PRC,2019-09-25,JSC,,100.63,98.55,838,739,,,0,SMALL,8273,2019,63,W,Y,YUNHAI 1-02 DEB,2019-063W,48202
2021-031H,48217,PAYLOAD,ONEWEB-0189,UK,2021-04-25,VOSTO,,109.55,87.91,1207,1205,,,0,LARGE,8273,2021,31,H,Y,ONEWEB-0189,2021-031H,48217
2021-031N,48222,PAYLOAD,ONEWEB-0192,UK,2021-04-25,VOSTO,,109.55,87.91,1207,1205,,,0,LARGE,8273,2021,31,N,Y,ONEWEB-0192,2021-031N,48222
2021-031AE,48238,PAYLOAD,ONEWEB-0193,UK,2021-04-25,VOSTO,,109.55,87.91,1207,1205,,,0,MEDIUM,8273,2021,31,AE,Y,ONEWEB-0193,2021-031AE,48238
2021-031AG,48240,PAYLOAD,ONEWEB-0195,UK,2021-04-25,VOSTO,,109.55,87.91,1207,1205,,,0,LARGE,8273,2021,31,AG,Y,ONEWEB-0195,2021-031AG,48240
2021-033B,48249,UNKNOWN,OBJECT B,PRC,2021-04-27,TSC,,93.73,97.34,463,451,,,0,MEDIUM,8273,2021,33,B,Y,OBJECT B,2021-033B,48249
2021-033C,48250,UNKNOWN,OBJECT C,PRC,2021-04-27,TSC,,94.12,97.34,482,470,,,0,MEDIUM,8273,2021,33,C,Y,OBJECT C,2021-033C,48250
2021-033G,48254,UNKNOWN,OBJECT G,PRC,2021-04-27,TSC,,94.18,97.34,485,473,,,0,MEDIUM,8273,2021,33,G,Y,OBJECT G,2021-033G,48254
2021-033H,48255,UNKNOWN,OBJECT H,PRC,2021-04-27,TSC,,93.99,97.35,475,464,,,0,MEDIUM,8273,2021,33,H,Y,OBJECT H,2021-033H,48255
2021-033J,48256,UNKNOWN,OBJECT J,PRC,2021-04-27,TSC,,93.67,97.34,458,450,,,0,MEDIUM,8273,2021,33,J,Y,OBJECT J,2021-033J,48256
2021-034B,48269,PAYLOAD,LEMUR 2 AMANDA-SVANTE,US,2021-04-29,FRGUI,,96.71,97.73,604,598,,,0,SMALL,8273,2021,34,B,Y,LEMUR 2 AMANDA-SVANTE,2021-034B,48269
2021-034F,48273,PAYLOAD,LEMUR 2 SPECIAL K,US,2021-04-29,FRGUI,,96.71,97.73,604,598,,,0,SMALL,8273,2021,34,F,Y,LEMUR 2 SPECIAL K,2021-034F,48273
2021-036E,48280,PAYLOAD,STARLINK-2565,US,2021-04-29,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,36,E,Y,STARLINK-2565,2021-036E,48280
2021-036J,48284,PAYLOAD,STARLINK-2564,US,2021-04-29,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,36,J,Y,STARLINK-2564,2021-036J,48284
2021-036R,48291,PAYLOAD,STARLINK-2555,US,2021-04-29,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,36,R,Y,STARLINK-2555,2021-036R,48291
2021-036S,48292,PAYLOAD,STARLINK-2542,US,2021-04-29,AFETR,,95.59,53.05,549,546,,,0,LARGE,8273,2021,36,S,Y,STARLINK-2542,2021-036S,48292
2021-036AJ,48308,PAYLOAD,STARLINK-2532,US,2021-04-29,AFETR,,95.59,53.06,548,546,,,0,LARGE,8273,2021,36,AJ,Y,STARLINK-2532,2021-036AJ,48308
